,after,after_and_is_jannies,age,artistname,available,collected_at,date,is_jannies,left_days,name,price_per_deal,price_per_unit,unit
2892,0,0,,演歌,1.0,2019-06-07,2019-07-10,0,33,,13000.0,6500.0,2.0
2893,0,0,,演歌,1.0,2019-06-07,2019-06-06,0,-1,,300.0,300.0,1.0
2894,0,0,,演歌,1.0,2019-06-07,2019-06-21,0,14,,300.0,300.0,1.0
2895,0,0,,演歌,1.0,2019-06-07,2019-06-23,0,16,,12000.0,12000.0,1.0
2896,0,0,,演歌,1.0,2019-06-07,2019-06-09,0,2,,5400.0,5400.0,1.0
2897,0,0,,演歌,1.0,2019-06-07,2019-06-13,0,6,,3000.0,60.0,50.0
2898,0,0,,演歌,1.0,2019-06-07,2019-06-13,0,6,,72.0,72.0,1.0
2899,0,0,,演歌,1.0,2019-06-07,2019-06-06,0,-1,,500.0,500.0,1.0
2900,0,0,,演歌,1.0,2019-06-08,2019-06-14,0,6,,5000.0,1666.666666666667,3.0
2901,0,0,,演歌,1.0,2019-06-08,2019-06-14,0,6,,7500.0,7500.0,1.0
2902,0,0,,演歌,1.0,2019-06-08,2019-07-20,0,42,,15000.0,15000.0,1.0
2903,0,0,,演歌,1.0,2019-06-08,2019-06-27,0,19,,10000.0,10000.0,1.0
2904,0,0,,演歌,1.0,2019-06-08,2019-06-09,0,1,,5000.0,5000.0,1.0
2905,0,0,,演歌,1.0,2019-06-08,2019-06-11,0,3,,12000.0,12000.0,1.0
2906,0,0,,演歌,1.0,2019-06-08,2019-08-28,0,81,,8800.0,4400.0,2.0
2907,0,0,,演歌,1.0,2019-06-08,2019-07-07,0,29,,2000.0,2000.0,1.0
2908,0,0,,演歌,1.0,2019-06-08,2019-06-18,0,10,,4000.0,2000.0,2.0
2909,0,0,,演歌,1.0,2019-06-08,2019-06-14,0,6,,58000.0,58000.0,1.0
2910,0,0,,演歌,1.0,2019-06-08,2019-06-10,0,2,,7000.0,7000.0,1.0
2911,0,0,,演歌,1.0,2019-06-08,2019-09-28,0,112,,6500.0,6500.0,1.0
2912,0,0,,演歌,1.0,2019-06-08,2019-06-29,0,21,,10000.0,5000.0,2.0
2913,0,0,,演歌,1.0,2019-06-08,2019-06-25,0,17,,4000.0,4000.0,1.0
2914,0,0,,演歌,1.0,2019-06-08,2019-07-05,0,27,,500.0,500.0,1.0
2915,0,0,,演歌,1.0,2019-06-08,2019-06-18,0,10,,5000.0,5000.0,1.0
2916,0,0,,演歌,1.0,2019-06-08,2019-06-17,0,9,,7900.0,7900.0,1.0
2917,0,0,,演歌,1.0,2019-06-08,2019-07-13,0,35,,12000.0,12000.0,1.0
2918,0,0,,演歌,1.0,2019-06-08,2019-06-09,0,1,,21000.0,21000.0,1.0
2919,0,0,,演歌,1.0,2019-06-08,2019-07-22,0,44,,300.0,300.0,1.0
2920,0,0,,演歌,1.0,2019-06-08,2019-06-14,0,6,,10000.0,5000.0,2.0
2921,0,0,,演歌,1.0,2019-06-08,2019-06-18,0,10,,3800.0,3800.0,1.0
2922,0,0,,演歌,1.0,2019-06-08,2019-07-05,0,27,,600.0,600.0,1.0
2923,0,0,,演歌,1.0,2019-06-08,2019-07-29,0,51,,500.0,500.0,1.0
2924,0,0,,演歌,1.0,2019-06-08,2019-06-09,0,1,,1000.0,1000.0,1.0
2925,0,0,,演歌,1.0,2019-06-08,2019-06-26,0,18,,12000.0,4000.0,3.0
2926,0,0,,演歌,1.0,2019-06-08,2019-06-21,0,13,,5000.0,5000.0,1.0
2927,0,0,,演歌,1.0,2019-06-08,2019-06-08,0,0,,12000.0,12000.0,1.0
2928,0,0,,演歌,1.0,2019-06-08,2019-07-10,0,32,,13000.0,6500.0,2.0
2929,0,0,,演歌,1.0,2019-06-08,2019-06-13,0,5,,100.0,100.0,1.0
2930,0,0,,演歌,1.0,2019-06-08,2019-06-06,0,-2,,300.0,300.0,1.0
2931,0,0,,演歌,1.0,2019-06-08,2019-06-10,0,2,,600.0,600.0,1.0
2932,0,0,,演歌,1.0,2019-06-08,2019-06-21,0,13,,300.0,300.0,1.0
2933,0,0,,演歌,1.0,2019-06-08,2019-06-23,0,15,,12000.0,12000.0,1.0
2934,0,0,,演歌,1.0,2019-06-08,2019-06-09,0,1,,5400.0,5400.0,1.0
2935,0,0,,演歌,1.0,2019-06-08,2019-06-13,0,5,,72.0,72.0,1.0
2936,0,0,,演歌,1.0,2019-06-08,2019-06-13,0,5,,3000.0,60.0,50.0
2937,0,0,,演歌,1.0,2019-06-08,2019-06-06,0,-2,,500.0,500.0,1.0
2938,0,0,,演歌,1.0,2019-06-09,2019-06-14,0,5,,5000.0,1666.666666666667,3.0
2939,0,0,,演歌,1.0,2019-06-09,2019-06-14,0,5,,7500.0,7500.0,1.0
2940,0,0,,演歌,1.0,2019-06-09,2019-06-18,0,9,,3000.0,3000.0,1.0
2941,0,0,,演歌,1.0,2019-06-09,2019-06-13,0,4,,6000.0,6000.0,1.0
2942,0,0,,演歌,1.0,2019-06-09,2019-07-20,0,41,,15000.0,15000.0,1.0
2943,0,0,,演歌,1.0,2019-06-09,2019-06-09,0,0,,5000.0,5000.0,1.0
2944,0,0,,演歌,1.0,2019-06-09,2019-06-12,0,3,,4000.0,4000.0,1.0
2945,0,0,,演歌,1.0,2019-06-09,2019-09-28,0,111,,6500.0,6500.0,1.0
2946,0,0,,演歌,1.0,2019-06-09,2019-08-28,0,80,,8800.0,4400.0,2.0
2947,0,0,,演歌,1.0,2019-06-09,2019-06-15,0,6,,14000.0,14000.0,1.0
2948,0,0,,演歌,1.0,2019-06-09,2019-06-14,0,5,,58000.0,58000.0,1.0
2949,0,0,,演歌,1.0,2019-06-09,2019-07-05,0,26,,500.0,500.0,1.0
2950,0,0,,演歌,1.0,2019-06-09,2019-06-18,0,9,,4000.0,2000.0,2.0
2951,0,0,,演歌,1.0,2019-06-09,2019-06-18,0,9,,5000.0,5000.0,1.0
2952,0,0,,演歌,1.0,2019-06-09,2019-06-25,0,16,,4000.0,4000.0,1.0
2953,0,0,,演歌,1.0,2019-06-09,2019-07-05,0,26,,710.0,710.0,1.0
2954,0,0,,演歌,1.0,2019-06-09,2019-07-13,0,34,,12000.0,12000.0,1.0
2955,0,0,,演歌,1.0,2019-06-09,2019-06-09,0,0,,1000.0,1000.0,1.0
2956,0,0,,演歌,1.0,2019-06-09,2019-06-11,0,2,,12000.0,12000.0,1.0
2957,0,0,,演歌,1.0,2019-06-09,2019-06-17,0,8,,7900.0,7900.0,1.0
2958,0,0,,演歌,1.0,2019-06-09,2019-06-18,0,9,,3800.0,3800.0,1.0
2959,0,0,,演歌,1.0,2019-06-09,2019-06-13,0,4,,100.0,100.0,1.0
2960,0,0,,演歌,1.0,2019-06-09,2019-06-09,0,0,,21000.0,21000.0,1.0
2961,0,0,,演歌,1.0,2019-06-09,2019-06-14,0,5,,10000.0,5000.0,2.0
2962,0,0,,演歌,1.0,2019-06-09,2019-07-22,0,43,,300.0,300.0,1.0
2963,0,0,,演歌,1.0,2019-06-09,2019-06-26,0,17,,12000.0,4000.0,3.0
2964,0,0,,演歌,1.0,2019-06-09,2019-07-29,0,50,,500.0,500.0,1.0
2965,0,0,,演歌,1.0,2019-06-09,2019-06-21,0,12,,5000.0,5000.0,1.0
2966,0,0,,演歌,1.0,2019-06-09,2019-06-09,0,0,,12000.0,12000.0,1.0
2967,0,0,,演歌,1.0,2019-06-09,2019-07-10,0,31,,13000.0,6500.0,2.0
2968,0,0,,演歌,1.0,2019-06-09,2019-06-06,0,-3,,300.0,300.0,1.0
2969,0,0,,演歌,1.0,2019-06-09,2019-06-10,0,1,,600.0,600.0,1.0
2970,0,0,,演歌,1.0,2019-06-09,2019-06-23,0,14,,12000.0,12000.0,1.0
2971,0,0,,演歌,1.0,2019-06-09,2019-06-21,0,12,,300.0,300.0,1.0
2972,0,0,,演歌,1.0,2019-06-09,2019-06-09,0,0,,5400.0,5400.0,1.0
2973,0,0,,演歌,1.0,2019-06-09,2019-06-13,0,4,,3000.0,60.0,50.0
2974,0,0,,演歌,1.0,2019-06-09,2019-06-06,0,-3,,500.0,500.0,1.0
2975,0,0,,演歌,1.0,2019-06-10,2019-06-14,0,4,,5000.0,1666.666666666667,3.0
2976,0,0,,演歌,1.0,2019-06-10,2019-06-18,0,8,,3000.0,3000.0,1.0
2977,0,0,,演歌,1.0,2019-06-10,2019-06-23,0,13,,10000.0,10000.0,1.0
2978,0,0,,演歌,1.0,2019-06-10,2019-06-14,0,4,,42000.0,42000.0,1.0
2979,0,0,,演歌,1.0,2019-06-10,2019-06-23,0,13,,7500.0,7500.0,1.0
2980,0,0,,演歌,1.0,2019-06-10,2019-06-23,0,13,,7500.0,7500.0,1.0
2981,0,0,,演歌,1.0,2019-06-10,2019-09-28,0,110,,6500.0,6500.0,1.0
2982,0,0,,演歌,1.0,2019-06-10,2019-07-20,0,40,,15000.0,15000.0,1.0
2983,0,0,,演歌,1.0,2019-06-10,2019-07-05,0,25,,500.0,500.0,1.0
2984,0,0,,演歌,1.0,2019-06-10,2019-06-15,0,5,,14000.0,14000.0,1.0
2985,0,0,,演歌,1.0,2019-06-10,2019-06-14,0,4,,58000.0,58000.0,1.0
2986,0,0,,演歌,1.0,2019-06-10,2019-06-12,0,2,,4000.0,4000.0,1.0
2987,0,0,,演歌,1.0,2019-06-10,2019-06-25,0,15,,4000.0,4000.0,1.0
2988,0,0,,演歌,1.0,2019-06-10,2019-07-13,0,33,,12000.0,12000.0,1.0
2989,0,0,,演歌,1.0,2019-06-10,2019-06-18,0,8,,5000.0,5000.0,1.0
2990,0,0,,演歌,1.0,2019-06-10,2019-07-29,0,49,,500.0,500.0,1.0
2991,0,0,,演歌,1.0,2019-06-10,2019-06-11,0,1,,12000.0,12000.0,1.0
2992,0,0,,演歌,1.0,2019-06-10,2019-06-18,0,8,,3800.0,3800.0,1.0
2993,0,0,,演歌,1.0,2019-06-10,2019-07-22,0,42,,300.0,300.0,1.0
2994,0,0,,演歌,1.0,2019-06-10,2019-06-17,0,7,,7700.0,7700.0,1.0
2995,0,0,,演歌,1.0,2019-06-10,2019-06-21,0,11,,5000.0,5000.0,1.0
2996,0,0,,演歌,1.0,2019-06-10,2019-06-06,0,-4,,300.0,300.0,1.0
2997,0,0,,演歌,1.0,2019-06-10,2019-06-12,0,2,,20000.0,20000.0,1.0
2998,0,0,,演歌,1.0,2019-06-10,2019-06-10,0,0,,600.0,600.0,1.0
2999,0,0,,演歌,1.0,2019-06-10,2019-06-21,0,11,,300.0,300.0,1.0
3000,0,0,,演歌,1.0,2019-06-10,2019-06-16,0,6,,5400.0,5400.0,1.0
3001,0,0,,演歌,1.0,2019-06-10,2019-06-13,0,3,,3000.0,60.0,50.0
3002,0,0,,演歌,1.0,2019-06-10,2019-06-06,0,-4,,500.0,500.0,1.0
3003,0,0,,演歌,1.0,2019-06-11,2019-06-14,0,3,,4000.0,4000.0,1.0
3004,0,0,,演歌,1.0,2019-06-11,2019-06-18,0,7,,12500.0,12500.0,1.0
3005,0,0,,演歌,1.0,2019-06-11,2019-08-26,0,76,,10000.0,10000.0,1.0
3006,0,0,,演歌,1.0,2019-06-11,2019-06-14,0,3,,42000.0,42000.0,1.0
3007,0,0,,演歌,1.0,2019-06-11,2019-06-23,0,12,,10000.0,10000.0,1.0
3008,0,0,,演歌,1.0,2019-06-11,2019-06-23,0,12,,7500.0,7500.0,1.0
3009,0,0,,演歌,1.0,2019-06-11,2019-09-28,0,109,,6500.0,6500.0,1.0
3010,0,0,,演歌,1.0,2019-06-11,2019-06-13,0,2,,16000.0,8000.0,2.0
3011,0,0,,演歌,1.0,2019-06-11,2019-06-15,0,4,,14000.0,14000.0,1.0
3012,0,0,,演歌,1.0,2019-06-11,2019-07-20,0,39,,15000.0,15000.0,1.0
3013,0,0,,演歌,1.0,2019-06-11,2019-06-23,0,12,,7500.0,7500.0,1.0
3014,0,0,,演歌,1.0,2019-06-11,2019-06-25,0,14,,4000.0,4000.0,1.0
3015,0,0,,演歌,1.0,2019-06-11,2019-06-18,0,7,,3800.0,3800.0,1.0
3016,0,0,,演歌,1.0,2019-06-11,2019-07-05,0,24,,2000.0,1000.0,2.0
3017,0,0,,演歌,1.0,2019-06-11,2019-06-14,0,3,,58000.0,58000.0,1.0
3018,0,0,,演歌,1.0,2019-06-11,2019-06-18,0,7,,5000.0,5000.0,1.0
3019,0,0,,演歌,1.0,2019-06-11,2019-06-14,0,3,,4500.0,4500.0,1.0
3020,0,0,,演歌,1.0,2019-06-11,2019-07-05,0,24,,500.0,500.0,1.0
3021,0,0,,演歌,1.0,2019-06-11,2019-06-11,0,0,,4000.0,4000.0,1.0
3022,0,0,,演歌,1.0,2019-06-11,2019-06-22,0,11,,5500.0,5500.0,1.0
3023,0,0,,演歌,1.0,2019-06-11,2019-07-22,0,41,,300.0,300.0,1.0
3024,0,0,,演歌,1.0,2019-06-11,2019-06-13,0,2,,12000.0,12000.0,1.0
3025,0,0,,演歌,1.0,2019-06-11,2019-06-21,0,10,,5000.0,5000.0,1.0
3026,0,0,,演歌,1.0,2019-06-11,2019-09-08,0,89,,3500.0,3500.0,1.0
3027,0,0,,演歌,1.0,2019-06-11,2019-06-11,0,0,,20000.0,20000.0,1.0
3028,0,0,,演歌,1.0,2019-06-11,2019-06-06,0,-5,,300.0,300.0,1.0
3029,0,0,,演歌,1.0,2019-06-11,2019-06-21,0,10,,300.0,300.0,1.0
3030,0,0,,演歌,1.0,2019-06-11,2019-06-23,0,12,,12000.0,12000.0,1.0
3031,0,0,,演歌,1.0,2019-06-11,2019-06-16,0,5,,5400.0,5400.0,1.0
3032,0,0,,演歌,1.0,2019-06-11,2019-06-13,0,2,,600.0,600.0,1.0
3033,0,0,,演歌,1.0,2019-06-11,2019-06-12,0,1,,3000.0,60.0,50.0
3034,0,0,,演歌,1.0,2019-06-11,2019-06-06,0,-5,,500.0,500.0,1.0
3035,0,0,,演歌,1.0,2019-06-12,2019-06-14,0,2,,4000.0,4000.0,1.0
3036,0,0,,演歌,1.0,2019-06-12,2019-06-18,0,6,,28000.0,28000.0,1.0
3037,0,0,,演歌,1.0,2019-06-12,2019-06-18,0,6,,12500.0,12500.0,1.0
3038,0,0,,演歌,1.0,2019-06-12,2019-08-26,0,75,,10000.0,10000.0,1.0
3039,0,0,,演歌,1.0,2019-06-12,2019-06-23,0,11,,9800.0,9800.0,1.0
3040,0,0,,演歌,1.0,2019-06-12,2019-06-14,0,2,,42000.0,42000.0,1.0
3041,0,0,,演歌,1.0,2019-06-12,2019-06-14,0,2,,16000.0,8000.0,2.0
3042,0,0,,演歌,1.0,2019-06-12,2019-06-14,0,2,,4500.0,4500.0,1.0
3043,0,0,,演歌,1.0,2019-06-12,2019-06-23,0,11,,7500.0,7500.0,1.0
3044,0,0,,演歌,1.0,2019-06-12,2019-09-28,0,108,,6500.0,6500.0,1.0
3045,0,0,,演歌,1.0,2019-06-12,2019-06-23,0,11,,7500.0,7500.0,1.0
3046,0,0,,演歌,1.0,2019-06-12,2019-06-18,0,6,,5000.0,5000.0,1.0
3047,0,0,,演歌,1.0,2019-06-12,2019-07-20,0,38,,15000.0,15000.0,1.0
3048,0,0,,演歌,1.0,2019-06-12,2019-06-25,0,13,,4000.0,4000.0,1.0
3049,0,0,,演歌,1.0,2019-06-12,2019-06-16,0,4,,14000.0,14000.0,1.0
3050,0,0,,演歌,1.0,2019-06-12,2019-06-14,0,2,,58000.0,58000.0,1.0
3051,0,0,,演歌,1.0,2019-06-12,2019-06-12,0,0,,4000.0,4000.0,1.0
3052,0,0,,演歌,1.0,2019-06-12,2019-07-05,0,23,,2000.0,1000.0,2.0
3053,0,0,,演歌,1.0,2019-06-12,2019-07-05,0,23,,500.0,500.0,1.0
3054,0,0,,演歌,1.0,2019-06-12,2019-06-21,0,9,,5000.0,5000.0,1.0
3055,0,0,,演歌,1.0,2019-06-12,2019-06-22,0,10,,5500.0,5500.0,1.0
3056,0,0,,演歌,1.0,2019-06-12,2019-06-14,0,2,,12000.0,12000.0,1.0
3057,0,0,,演歌,1.0,2019-06-12,2019-07-22,0,40,,300.0,300.0,1.0
3058,0,0,,演歌,1.0,2019-06-12,2019-06-18,0,6,,2800.0,2800.0,1.0
3059,0,0,,演歌,1.0,2019-06-12,2019-09-08,0,88,,3500.0,3500.0,1.0
3060,0,0,,演歌,1.0,2019-06-12,2019-06-16,0,4,,5400.0,5400.0,1.0
3061,0,0,,演歌,1.0,2019-06-12,2019-06-23,0,11,,12000.0,12000.0,1.0
3062,0,0,,演歌,1.0,2019-06-12,2019-06-12,0,0,,20000.0,20000.0,1.0
3063,0,0,,演歌,1.0,2019-06-12,2019-06-06,0,-6,,300.0,300.0,1.0
3064,0,0,,演歌,1.0,2019-06-12,2019-06-21,0,9,,300.0,300.0,1.0
3065,0,0,,演歌,1.0,2019-06-12,2019-06-14,0,2,,600.0,600.0,1.0
3066,0,0,,演歌,1.0,2019-06-12,2019-06-13,0,1,,3000.0,60.0,50.0
3067,0,0,,演歌,1.0,2019-06-12,2019-06-06,0,-6,,500.0,500.0,1.0
3068,0,0,,演歌,1.0,2019-06-13,2019-06-18,0,5,,12500.0,12500.0,1.0
3069,0,0,,演歌,1.0,2019-06-13,2019-09-28,0,107,,6500.0,6500.0,1.0
3070,0,0,,演歌,1.0,2019-06-13,2019-06-23,0,10,,7500.0,7500.0,1.0
3071,0,0,,演歌,1.0,2019-06-13,2019-06-14,0,1,,5000.0,5000.0,1.0
3072,0,0,,演歌,1.0,2019-06-13,2019-06-14,0,1,,38000.0,38000.0,1.0
3073,0,0,,演歌,1.0,2019-06-13,2019-07-20,0,37,,15000.0,15000.0,1.0
3074,0,0,,演歌,1.0,2019-06-13,2019-06-14,0,1,,4500.0,4500.0,1.0
3075,0,0,,演歌,1.0,2019-06-13,2019-06-18,0,5,,2800.0,2800.0,1.0
3076,0,0,,演歌,1.0,2019-06-13,2019-06-23,0,10,,7500.0,7500.0,1.0
3077,0,0,,演歌,1.0,2019-06-13,2019-06-14,0,1,,45000.0,45000.0,1.0
3078,0,0,,演歌,1.0,2019-06-13,2019-06-14,0,1,,16000.0,8000.0,2.0
3079,0,0,,演歌,1.0,2019-06-13,2019-06-15,0,2,,14000.0,14000.0,1.0
3080,0,0,,演歌,1.0,2019-06-13,2019-07-05,0,22,,500.0,500.0,1.0
3081,0,0,,演歌,1.0,2019-06-13,2019-09-08,0,87,,3500.0,3500.0,1.0
3082,0,0,,演歌,1.0,2019-06-13,2019-07-05,0,22,,2000.0,1000.0,2.0
3083,0,0,,演歌,1.0,2019-06-13,2019-07-22,0,39,,300.0,300.0,1.0
3084,0,0,,演歌,1.0,2019-06-13,2019-06-21,0,8,,4900.0,4900.0,1.0
3085,0,0,,演歌,1.0,2019-06-13,2019-06-14,0,1,,12000.0,12000.0,1.0
3086,0,0,,演歌,1.0,2019-06-13,2019-06-16,0,3,,5400.0,5400.0,1.0
3087,0,0,,演歌,1.0,2019-06-13,2019-06-06,0,-7,,300.0,300.0,1.0
3088,0,0,,演歌,1.0,2019-06-13,2019-06-15,0,2,,20000.0,20000.0,1.0
3089,0,0,,演歌,1.0,2019-06-13,2019-06-23,0,10,,12000.0,12000.0,1.0
3090,0,0,,演歌,1.0,2019-06-13,2019-06-21,0,8,,300.0,300.0,1.0
3091,0,0,,演歌,1.0,2019-06-13,2019-06-06,0,-7,,500.0,500.0,1.0
3092,0,0,,演歌,1.0,2019-06-13,2019-06-13,0,0,,3000.0,60.0,50.0
3093,0,0,,演歌,1.0,2019-06-13,2019-06-14,0,1,,600.0,600.0,1.0
3094,1,0,,演歌,1.0,2019-06-14,2019-06-23,0,9,,7500.0,7500.0,1.0
3095,1,0,,演歌,1.0,2019-06-14,2019-06-14,0,0,,38000.0,38000.0,1.0
3096,1,0,,演歌,1.0,2019-06-14,2019-07-20,0,36,,15000.0,15000.0,1.0
3097,1,0,,演歌,1.0,2019-06-14,2019-09-08,0,86,,3500.0,3500.0,1.0
3098,1,0,,演歌,1.0,2019-06-14,2019-07-05,0,21,,2000.0,2000.0,1.0
3099,1,0,,演歌,1.0,2019-06-14,2019-06-23,0,9,,7500.0,7500.0,1.0
3100,1,0,,演歌,1.0,2019-06-14,2019-06-14,0,0,,45000.0,45000.0,1.0
3101,1,0,,演歌,1.0,2019-06-14,2019-06-14,0,0,,16000.0,8000.0,2.0
3102,1,0,,演歌,1.0,2019-06-14,2019-06-18,0,4,,2800.0,2800.0,1.0
3103,1,0,,演歌,1.0,2019-06-14,2019-06-16,0,2,,14000.0,14000.0,1.0
3104,1,0,,演歌,1.0,2019-06-14,2019-06-14,0,0,,3000.0,3000.0,1.0
3105,1,0,,演歌,1.0,2019-06-14,2019-06-14,0,0,,12000.0,12000.0,1.0
3106,1,0,,演歌,1.0,2019-06-14,2019-07-22,0,38,,300.0,300.0,1.0
3107,1,0,,演歌,1.0,2019-06-14,2019-06-21,0,7,,4900.0,4900.0,1.0
3108,1,0,,演歌,1.0,2019-06-14,2019-06-17,0,3,,5400.0,5400.0,1.0
3109,1,0,,演歌,1.0,2019-06-14,2019-06-15,0,1,,20000.0,20000.0,1.0
3110,1,0,,演歌,1.0,2019-06-14,2019-06-06,0,-8,,300.0,300.0,1.0
3111,1,0,,演歌,1.0,2019-06-14,2019-06-23,0,9,,12000.0,12000.0,1.0
3112,1,0,,演歌,1.0,2019-06-14,2019-06-21,0,7,,300.0,300.0,1.0
3113,1,0,,演歌,1.0,2019-06-14,2019-06-06,0,-8,,500.0,500.0,1.0
3114,1,0,,演歌,1.0,2019-06-14,2019-06-14,0,0,,600.0,600.0,1.0
3115,1,0,,演歌,1.0,2019-06-14,2019-06-20,0,6,,3000.0,60.0,50.0
3116,1,0,,演歌,1.0,2019-06-15,2019-07-20,0,35,,15000.0,15000.0,1.0
3117,1,0,,演歌,1.0,2019-06-15,2019-06-23,0,8,,7500.0,7500.0,1.0
3118,1,0,,演歌,1.0,2019-06-15,2019-07-05,0,20,,2000.0,2000.0,1.0
3119,1,0,,演歌,1.0,2019-06-15,2019-06-21,0,6,,4600.0,4600.0,1.0
3120,1,0,,演歌,1.0,2019-06-15,2019-09-08,0,85,,3500.0,3500.0,1.0
3121,1,0,,演歌,1.0,2019-06-15,2019-06-26,0,11,,10000.0,3333.333333333333,3.0
3122,1,0,,演歌,1.0,2019-06-15,2019-06-18,0,3,,12000.0,12000.0,1.0
3123,1,0,,演歌,1.0,2019-06-15,2019-07-22,0,37,,300.0,300.0,1.0
3124,1,0,,演歌,1.0,2019-06-15,2019-06-15,0,0,,20000.0,20000.0,1.0
3125,1,0,,演歌,1.0,2019-06-15,2019-06-06,0,-9,,500.0,500.0,1.0
3126,1,0,,演歌,1.0,2019-06-15,2019-06-16,0,1,,5400.0,5400.0,1.0
3127,1,0,,演歌,1.0,2019-06-15,2019-06-06,0,-9,,300.0,300.0,1.0
3128,1,0,,演歌,1.0,2019-06-15,2019-06-21,0,6,,300.0,300.0,1.0
3129,1,0,,演歌,1.0,2019-06-15,2019-06-20,0,5,,3000.0,60.0,50.0
3130,1,0,,演歌,1.0,2019-06-15,2019-06-18,0,3,,600.0,600.0,1.0
3131,1,0,,演歌,1.0,2019-06-16,2019-06-26,0,10,,7500.0,3750.0,2.0
3132,1,0,,演歌,1.0,2019-06-16,2019-08-28,0,73,,8500.0,4250.0,2.0
3133,1,0,,演歌,1.0,2019-06-16,2019-06-16,0,0,,500.0,500.0,1.0
3134,1,0,,演歌,1.0,2019-06-16,2019-09-08,0,84,,3500.0,3500.0,1.0
3135,1,0,,演歌,1.0,2019-06-16,2019-06-23,0,7,,7500.0,7500.0,1.0
3136,1,0,,演歌,1.0,2019-06-16,2019-07-05,0,19,,2000.0,2000.0,1.0
3137,1,0,,演歌,1.0,2019-06-16,2019-06-17,0,1,,1.0,1.0,1.0
3138,1,0,,演歌,1.0,2019-06-16,2019-06-26,0,10,,10000.0,3333.333333333333,3.0
3139,1,0,,演歌,1.0,2019-06-16,2019-06-18,0,2,,12000.0,12000.0,1.0
3140,1,0,,演歌,1.0,2019-06-16,2019-07-22,0,36,,300.0,300.0,1.0
3141,1,0,,演歌,1.0,2019-06-16,2019-06-18,0,2,,20000.0,20000.0,1.0
3142,1,0,,演歌,1.0,2019-06-16,2019-06-16,0,0,,5400.0,5400.0,1.0
3143,1,0,,演歌,1.0,2019-06-16,2019-06-21,0,5,,300.0,300.0,1.0
3144,1,0,,演歌,1.0,2019-06-16,2019-06-20,0,4,,3000.0,60.0,50.0
3145,1,0,,演歌,1.0,2019-06-16,2019-06-18,0,2,,600.0,600.0,1.0
3146,1,0,,演歌,1.0,2019-06-17,2019-06-26,0,9,,34500.0,17250.0,2.0
3147,1,0,,演歌,1.0,2019-06-17,2019-06-27,0,10,,8760.0,4380.0,2.0
3148,1,0,,演歌,1.0,2019-06-17,2019-08-28,0,72,,8500.0,4250.0,2.0
3149,1,0,,演歌,1.0,2019-06-17,2019-06-26,0,9,,7500.0,7500.0,1.0
3150,1,0,,演歌,1.0,2019-06-17,2019-06-17,0,0,,500.0,500.0,1.0
3151,1,0,,演歌,1.0,2019-06-17,2019-06-20,0,3,,500.0,500.0,1.0
3152,1,0,,演歌,1.0,2019-06-17,2019-06-23,0,6,,7500.0,7500.0,1.0
3153,1,0,,演歌,1.0,2019-06-17,2019-06-26,0,9,,10000.0,3333.333333333333,3.0
3154,1,0,,演歌,1.0,2019-06-17,2019-06-18,0,1,,12000.0,12000.0,1.0
3155,1,0,,演歌,1.0,2019-06-17,2019-07-05,0,18,,2000.0,2000.0,1.0
3156,1,0,,演歌,1.0,2019-06-17,2019-06-17,0,0,,1.0,1.0,1.0
3157,1,0,,演歌,1.0,2019-06-17,2019-07-22,0,35,,300.0,300.0,1.0
3158,1,0,,演歌,1.0,2019-06-17,2019-06-17,0,0,,20000.0,20000.0,1.0
3159,1,0,,演歌,1.0,2019-06-17,2019-06-23,0,6,,5400.0,5400.0,1.0
3160,1,0,,演歌,1.0,2019-06-17,2019-06-21,0,4,,300.0,300.0,1.0
3161,1,0,,演歌,1.0,2019-06-17,2019-06-23,0,6,,12000.0,12000.0,1.0
3162,1,0,,演歌,1.0,2019-06-17,2019-06-20,0,3,,3000.0,60.0,50.0
3163,1,0,,演歌,1.0,2019-06-18,2019-06-26,0,8,,7500.0,7500.0,1.0
3164,1,0,,演歌,1.0,2019-06-18,2019-06-24,0,6,,5500.0,5500.0,1.0
3165,1,0,,演歌,1.0,2019-06-18,2019-07-20,0,32,,20000.0,20000.0,1.0
3166,1,0,,演歌,1.0,2019-06-18,2019-08-28,0,71,,8500.0,4250.0,2.0
3167,1,0,,演歌,1.0,2019-06-18,2019-07-27,0,39,,2000.0,2000.0,1.0
3168,1,0,,演歌,1.0,2019-06-18,2019-07-27,0,39,,1000.0,1000.0,1.0
3169,1,0,,演歌,1.0,2019-06-18,2019-06-20,0,2,,500.0,500.0,1.0
3170,1,0,,演歌,1.0,2019-06-18,2019-06-18,0,0,,300.0,300.0,1.0
3171,1,0,,演歌,1.0,2019-06-18,2019-06-18,0,0,,12000.0,12000.0,1.0
3172,1,0,,演歌,1.0,2019-06-18,2019-06-23,0,5,,7500.0,7500.0,1.0
3173,1,0,,演歌,1.0,2019-06-18,2019-07-05,0,17,,2000.0,2000.0,1.0
3174,1,0,,演歌,1.0,2019-06-18,2019-06-19,0,1,,1.0,1.0,1.0
3175,1,0,,演歌,1.0,2019-06-18,2019-06-23,0,5,,12000.0,12000.0,1.0
3176,1,0,,演歌,1.0,2019-06-18,2019-07-22,0,34,,300.0,300.0,1.0
3177,1,0,,演歌,1.0,2019-06-18,2019-06-18,0,0,,20000.0,20000.0,1.0
