,name,date,collected_at,left_days,artistname,price_per_unit,is_jannies,after,after_and_is_jannies,age
1178,HAMLET ハムレット,2019-10-05,2019-07-07,90,セクシーゾーン,25125.0,1,1,1,22.2
1179,HAMLET ハムレット,2019-10-05,2019-07-08,89,セクシーゾーン,25125.0,1,1,1,22.2
1180,HAMLET ハムレット,2019-10-05,2019-07-10,87,セクシーゾーン,25125.0,1,1,1,22.2
1181,HAMLET ハムレット,2019-10-05,2019-07-11,86,セクシーゾーン,25125.0,1,1,1,22.2
1182,HAMLET ハムレット,2019-10-05,2019-07-12,85,セクシーゾーン,25125.0,1,1,1,22.2
1183,HAMLET ハムレット,2019-10-05,2019-07-13,84,セクシーゾーン,25125.0,1,1,1,22.2
1184,HAMLET ハムレット,2019-10-05,2019-07-14,83,セクシーゾーン,25125.0,1,1,1,22.2
1185,HAMLET ハムレット,2019-10-05,2019-07-15,82,セクシーゾーン,25125.0,1,1,1,22.2
1186,HAMLET ハムレット,2019-10-05,2019-07-16,81,セクシーゾーン,25125.0,1,1,1,22.2
1187,HAMLET ハムレット,2019-10-05,2019-07-17,80,セクシーゾーン,25125.0,1,1,1,22.2
1188,HAMLET ハムレット,2019-10-05,2019-07-18,79,セクシーゾーン,25125.0,1,1,1,22.2
1189,HAMLET ハムレット,2019-10-05,2019-07-19,78,セクシーゾーン,25125.0,1,1,1,22.2
1190,HAMLET ハムレット,2019-10-05,2019-07-20,77,セクシーゾーン,25125.0,1,1,1,22.2
1191,HAMLET ハムレット,2019-10-05,2019-07-21,76,セクシーゾーン,25125.0,1,1,1,22.2
1192,HAMLET ハムレット,2019-10-05,2019-07-22,75,セクシーゾーン,25125.0,1,1,1,22.2
1193,HAMLET ハムレット,2019-10-05,2019-07-23,74,セクシーゾーン,25100.0,1,1,1,22.2
1194,HAMLET ハムレット,2019-10-05,2019-07-24,73,セクシーゾーン,25100.0,1,1,1,22.2
1195,HAMLET ハムレット,2019-10-05,2019-07-25,72,セクシーゾーン,25100.0,1,1,1,22.2
1196,HAMLET ハムレット,2019-10-05,2019-08-01,65,セクシーゾーン,24863.636363636364,1,1,1,22.2
1197,HAMLET ハムレット,2019-10-05,2019-08-02,64,セクシーゾーン,28272.727272727272,1,1,1,22.2
1198,HAMLET ハムレット,2019-10-05,2019-08-03,63,セクシーゾーン,28227.272727272728,1,1,1,22.2
1199,HAMLET ハムレット,2019-10-05,2019-08-04,62,セクシーゾーン,28227.272727272728,1,1,1,22.2
1200,HAMLET ハムレット,2019-10-05,2019-08-05,61,セクシーゾーン,28550.0,1,1,1,22.2
1201,HAMLET ハムレット,2019-10-05,2019-08-07,59,セクシーゾーン,28050.0,1,1,1,22.2
1202,HAMLET ハムレット,2019-10-05,2019-08-08,58,セクシーゾーン,31050.0,1,1,1,22.2
1203,HAMLET ハムレット,2019-10-05,2019-08-10,56,セクシーゾーン,31312.5,1,1,1,22.2
1204,HAMLET ハムレット,2019-10-06,2019-06-07,121,セクシーゾーン,50166.666666666664,1,0,0,22.2
1205,HAMLET ハムレット,2019-10-06,2019-06-08,120,セクシーゾーン,54062.5,1,0,0,22.2
1206,HAMLET ハムレット,2019-10-06,2019-06-10,118,セクシーゾーン,71857.14285714286,1,0,0,22.2
1207,HAMLET ハムレット,2019-10-06,2019-06-11,117,セクシーゾーン,75400.0,1,0,0,22.2
1208,HAMLET ハムレット,2019-10-06,2019-06-12,116,セクシーゾーン,75400.0,1,0,0,22.2
1209,HAMLET ハムレット,2019-10-06,2019-06-13,115,セクシーゾーン,75400.0,1,0,0,22.2
1210,HAMLET ハムレット,2019-10-06,2019-06-14,114,セクシーゾーン,75400.0,1,1,1,22.2
1211,HAMLET ハムレット,2019-10-06,2019-06-15,113,セクシーゾーン,53300.0,1,1,1,22.2
1212,HAMLET ハムレット,2019-10-06,2019-06-16,112,セクシーゾーン,53300.0,1,1,1,22.2
1213,HAMLET ハムレット,2019-10-06,2019-06-17,111,セクシーゾーン,52950.0,1,1,1,22.2
1214,HAMLET ハムレット,2019-10-06,2019-06-18,110,セクシーゾーン,52950.0,1,1,1,22.2
1215,HAMLET ハムレット,2019-10-06,2019-06-19,109,セクシーゾーン,52950.0,1,1,1,22.2
1216,HAMLET ハムレット,2019-10-06,2019-06-20,108,セクシーゾーン,52950.0,1,1,1,22.2
1217,HAMLET ハムレット,2019-10-06,2019-06-21,107,セクシーゾーン,52950.0,1,1,1,22.2
1218,HAMLET ハムレット,2019-10-06,2019-06-22,106,セクシーゾーン,52950.0,1,1,1,22.2
1219,HAMLET ハムレット,2019-10-06,2019-06-23,105,セクシーゾーン,52900.0,1,1,1,22.2
1220,HAMLET ハムレット,2019-10-06,2019-06-24,104,セクシーゾーン,52900.0,1,1,1,22.2
1221,HAMLET ハムレット,2019-10-06,2019-06-25,103,セクシーゾーン,52900.0,1,1,1,22.2
1222,HAMLET ハムレット,2019-10-06,2019-06-26,102,セクシーゾーン,52900.0,1,1,1,22.2
1223,HAMLET ハムレット,2019-10-06,2019-06-27,101,セクシーゾーン,52900.0,1,1,1,22.2
1224,HAMLET ハムレット,2019-10-06,2019-06-28,100,セクシーゾーン,52900.0,1,1,1,22.2
1225,HAMLET ハムレット,2019-10-06,2019-06-29,99,セクシーゾーン,52900.0,1,1,1,22.2
1226,HAMLET ハムレット,2019-10-06,2019-07-01,97,セクシーゾーン,57416.666666666664,1,1,1,22.2
1227,HAMLET ハムレット,2019-10-06,2019-07-02,96,セクシーゾーン,57416.666666666664,1,1,1,22.2
1228,HAMLET ハムレット,2019-10-06,2019-07-03,95,セクシーゾーン,57416.666666666664,1,1,1,22.2
1229,HAMLET ハムレット,2019-10-06,2019-07-04,94,セクシーゾーン,57416.666666666664,1,1,1,22.2
1230,HAMLET ハムレット,2019-10-06,2019-07-05,93,セクシーゾーン,57416.666666666664,1,1,1,22.2
1231,HAMLET ハムレット,2019-10-06,2019-07-06,92,セクシーゾーン,56916.666666666664,1,1,1,22.2
1232,HAMLET ハムレット,2019-10-06,2019-07-07,91,セクシーゾーン,56916.666666666664,1,1,1,22.2
1233,HAMLET ハムレット,2019-10-06,2019-07-08,90,セクシーゾーン,56666.666666666664,1,1,1,22.2
1234,HAMLET ハムレット,2019-10-06,2019-07-10,88,セクシーゾーン,56666.666666666664,1,1,1,22.2
1235,HAMLET ハムレット,2019-10-06,2019-07-11,87,セクシーゾーン,56666.666666666664,1,1,1,22.2
1236,HAMLET ハムレット,2019-10-06,2019-07-12,86,セクシーゾーン,56666.666666666664,1,1,1,22.2
1237,HAMLET ハムレット,2019-10-06,2019-07-13,85,セクシーゾーン,56666.666666666664,1,1,1,22.2
1238,HAMLET ハムレット,2019-10-06,2019-07-14,84,セクシーゾーン,56666.666666666664,1,1,1,22.2
1239,HAMLET ハムレット,2019-10-06,2019-07-15,83,セクシーゾーン,56666.666666666664,1,1,1,22.2
1240,HAMLET ハムレット,2019-10-06,2019-07-16,82,セクシーゾーン,56666.666666666664,1,1,1,22.2
1241,HAMLET ハムレット,2019-10-06,2019-07-17,81,セクシーゾーン,56666.666666666664,1,1,1,22.2
1242,HAMLET ハムレット,2019-10-06,2019-07-18,80,セクシーゾーン,56666.666666666664,1,1,1,22.2
1243,HAMLET ハムレット,2019-10-06,2019-07-19,79,セクシーゾーン,56666.666666666664,1,1,1,22.2
1244,HAMLET ハムレット,2019-10-06,2019-07-20,78,セクシーゾーン,56666.666666666664,1,1,1,22.2
1245,HAMLET ハムレット,2019-10-06,2019-07-21,77,セクシーゾーン,56666.666666666664,1,1,1,22.2
1246,HAMLET ハムレット,2019-10-06,2019-07-22,76,セクシーゾーン,56666.666666666664,1,1,1,22.2
1247,HAMLET ハムレット,2019-10-06,2019-07-23,75,セクシーゾーン,56666.666666666664,1,1,1,22.2
1248,HAMLET ハムレット,2019-10-06,2019-07-24,74,セクシーゾーン,56666.666666666664,1,1,1,22.2
1249,HAMLET ハムレット,2019-10-06,2019-07-25,73,セクシーゾーン,56666.666666666664,1,1,1,22.2
1250,HAMLET ハムレット,2019-10-06,2019-08-02,65,セクシーゾーン,28625.0,1,1,1,22.2
1251,HAMLET ハムレット,2019-10-06,2019-08-03,64,セクシーゾーン,29000.0,1,1,1,22.2
1252,HAMLET ハムレット,2019-10-06,2019-08-04,63,セクシーゾーン,31000.0,1,1,1,22.2
1253,HAMLET ハムレット,2019-10-06,2019-08-05,62,セクシーゾーン,32100.0,1,1,1,22.2
1254,HAMLET ハムレット,2019-10-06,2019-08-07,60,セクシーゾーン,34000.0,1,1,1,22.2
1255,HAMLET ハムレット,2019-10-06,2019-08-08,59,セクシーゾーン,33500.0,1,1,1,22.2
1256,HAMLET ハムレット,2019-10-09,2019-06-07,124,セクシーゾーン,60000.0,1,0,0,22.2
1257,HAMLET ハムレット,2019-10-09,2019-06-08,123,セクシーゾーン,24750.0,1,0,0,22.2
1258,HAMLET ハムレット,2019-10-09,2019-06-10,121,セクシーゾーン,50285.71428571428,1,0,0,22.2
1259,HAMLET ハムレット,2019-10-09,2019-06-11,120,セクシーゾーン,41000.0,1,0,0,22.2
1260,HAMLET ハムレット,2019-10-09,2019-06-12,119,セクシーゾーン,40500.0,1,0,0,22.2
1261,HAMLET ハムレット,2019-10-09,2019-06-13,118,セクシーゾーン,40083.333333333336,1,0,0,22.2
1262,HAMLET ハムレット,2019-10-09,2019-06-14,117,セクシーゾーン,40083.333333333336,1,1,1,22.2
1263,HAMLET ハムレット,2019-10-09,2019-06-15,116,セクシーゾーン,37000.0,1,1,1,22.2
1264,HAMLET ハムレット,2019-10-09,2019-06-16,115,セクシーゾーン,34375.0,1,1,1,22.2
1265,HAMLET ハムレット,2019-10-09,2019-06-17,114,セクシーゾーン,34375.0,1,1,1,22.2
1266,HAMLET ハムレット,2019-10-09,2019-06-18,113,セクシーゾーン,34375.0,1,1,1,22.2
1267,HAMLET ハムレット,2019-10-09,2019-06-19,112,セクシーゾーン,34062.4375,1,1,1,22.2
1268,HAMLET ハムレット,2019-10-09,2019-06-20,111,セクシーゾーン,33937.4375,1,1,1,22.2
1269,HAMLET ハムレット,2019-10-09,2019-06-21,110,セクシーゾーン,33562.4375,1,1,1,22.2
1270,HAMLET ハムレット,2019-10-09,2019-06-22,109,セクシーゾーン,33562.4375,1,1,1,22.2
1271,HAMLET ハムレット,2019-10-09,2019-06-23,108,セクシーゾーン,36214.28571428572,1,1,1,22.2
1272,HAMLET ハムレット,2019-10-09,2019-06-24,107,セクシーゾーン,36214.28571428572,1,1,1,22.2
1273,HAMLET ハムレット,2019-10-09,2019-06-25,106,セクシーゾーン,38500.0,1,1,1,22.2
1274,HAMLET ハムレット,2019-10-09,2019-06-26,105,セクシーゾーン,45833.333333333336,1,1,1,22.2
1275,HAMLET ハムレット,2019-10-09,2019-06-27,104,セクシーゾーン,45833.333333333336,1,1,1,22.2
1276,HAMLET ハムレット,2019-10-09,2019-06-28,103,セクシーゾーン,45833.333333333336,1,1,1,22.2
1277,HAMLET ハムレット,2019-10-09,2019-06-29,102,セクシーゾーン,44166.666666666664,1,1,1,22.2
1278,HAMLET ハムレット,2019-10-09,2019-07-01,100,セクシーゾーン,41200.0,1,1,1,22.2
1279,HAMLET ハムレット,2019-10-09,2019-07-02,99,セクシーゾーン,41200.0,1,1,1,22.2
1280,HAMLET ハムレット,2019-10-09,2019-07-03,98,セクシーゾーン,41200.0,1,1,1,22.2
1281,HAMLET ハムレット,2019-10-09,2019-07-04,97,セクシーゾーン,41200.0,1,1,1,22.2
1282,HAMLET ハムレット,2019-10-09,2019-07-05,96,セクシーゾーン,41200.0,1,1,1,22.2
1283,HAMLET ハムレット,2019-10-09,2019-07-06,95,セクシーゾーン,41200.0,1,1,1,22.2
1284,HAMLET ハムレット,2019-10-09,2019-07-07,94,セクシーゾーン,41200.0,1,1,1,22.2
1285,HAMLET ハムレット,2019-10-09,2019-07-08,93,セクシーゾーン,41200.0,1,1,1,22.2
1286,HAMLET ハムレット,2019-10-09,2019-07-10,91,セクシーゾーン,41200.0,1,1,1,22.2
1287,HAMLET ハムレット,2019-10-09,2019-07-11,90,セクシーゾーン,41200.0,1,1,1,22.2
1288,HAMLET ハムレット,2019-10-09,2019-07-12,89,セクシーゾーン,41200.0,1,1,1,22.2
1289,HAMLET ハムレット,2019-10-09,2019-07-13,88,セクシーゾーン,41200.0,1,1,1,22.2
1290,HAMLET ハムレット,2019-10-09,2019-07-14,87,セクシーゾーン,41571.42857142857,1,1,1,22.2
1291,HAMLET ハムレット,2019-10-09,2019-07-15,86,セクシーゾーン,41571.42857142857,1,1,1,22.2
1292,HAMLET ハムレット,2019-10-09,2019-07-16,85,セクシーゾーン,41571.42857142857,1,1,1,22.2
1293,HAMLET ハムレット,2019-10-09,2019-07-17,84,セクシーゾーン,41571.42857142857,1,1,1,22.2
1294,HAMLET ハムレット,2019-10-09,2019-07-18,83,セクシーゾーン,41571.42857142857,1,1,1,22.2
1295,HAMLET ハムレット,2019-10-09,2019-07-19,82,セクシーゾーン,38357.142857142855,1,1,1,22.2
1296,HAMLET ハムレット,2019-10-09,2019-07-20,81,セクシーゾーン,38357.142857142855,1,1,1,22.2
1297,HAMLET ハムレット,2019-10-09,2019-07-21,80,セクシーゾーン,36062.5,1,1,1,22.2
1298,HAMLET ハムレット,2019-10-09,2019-07-22,79,セクシーゾーン,38350.0,1,1,1,22.2
1299,HAMLET ハムレット,2019-10-09,2019-07-23,78,セクシーゾーン,40722.22222222222,1,1,1,22.2
1300,HAMLET ハムレット,2019-10-09,2019-07-24,77,セクシーゾーン,40722.22222222222,1,1,1,22.2
1301,HAMLET ハムレット,2019-10-09,2019-07-25,76,セクシーゾーン,40722.22222222222,1,1,1,22.2
1302,HAMLET ハムレット,2019-10-11,2019-06-07,126,セクシーゾーン,47000.0,1,0,0,22.2
1303,HAMLET ハムレット,2019-10-11,2019-06-10,123,セクシーゾーン,16500.0,1,0,0,22.2
1304,HAMLET ハムレット,2019-10-11,2019-06-11,122,セクシーゾーン,29666.666666666668,1,0,0,22.2
1305,HAMLET ハムレット,2019-10-11,2019-06-12,121,セクシーゾーン,32222.222222222223,1,0,0,22.2
1306,HAMLET ハムレット,2019-10-11,2019-06-13,120,セクシーゾーン,29916.666666666668,1,0,0,22.2
1307,HAMLET ハムレット,2019-10-11,2019-06-14,119,セクシーゾーン,27608.333333333332,1,1,1,22.2
1308,HAMLET ハムレット,2019-10-11,2019-06-15,118,セクシーゾーン,28197.916666666664,1,1,1,22.2
1309,HAMLET ハムレット,2019-10-11,2019-06-16,117,セクシーゾーン,28197.916666666664,1,1,1,22.2
1310,HAMLET ハムレット,2019-10-11,2019-06-17,116,セクシーゾーン,29690.47619047619,1,1,1,22.2
1311,HAMLET ハムレット,2019-10-11,2019-06-18,115,セクシーゾーン,29690.47619047619,1,1,1,22.2
1312,HAMLET ハムレット,2019-10-11,2019-06-19,114,セクシーゾーン,29690.47619047619,1,1,1,22.2
1313,HAMLET ハムレット,2019-10-11,2019-06-20,113,セクシーゾーン,29690.47619047619,1,1,1,22.2
1314,HAMLET ハムレット,2019-10-11,2019-06-21,112,セクシーゾーン,29690.47619047619,1,1,1,22.2
1315,HAMLET ハムレット,2019-10-11,2019-06-22,111,セクシーゾーン,29690.47619047619,1,1,1,22.2
1316,HAMLET ハムレット,2019-10-11,2019-06-23,110,セクシーゾーン,27916.666666666668,1,1,1,22.2
1317,HAMLET ハムレット,2019-10-11,2019-06-24,109,セクシーゾーン,27916.666666666668,1,1,1,22.2
1318,HAMLET ハムレット,2019-10-11,2019-06-25,108,セクシーゾーン,26571.428571428572,1,1,1,22.2
1319,HAMLET ハムレット,2019-10-11,2019-06-26,107,セクシーゾーン,26571.428571428572,1,1,1,22.2
1320,HAMLET ハムレット,2019-10-11,2019-06-27,106,セクシーゾーン,25468.75,1,1,1,22.2
1321,HAMLET ハムレット,2019-10-11,2019-06-28,105,セクシーゾーン,26821.428571428572,1,1,1,22.2
1322,HAMLET ハムレット,2019-10-11,2019-06-29,104,セクシーゾーン,26357.14285714286,1,1,1,22.2
1323,HAMLET ハムレット,2019-10-11,2019-07-01,102,セクシーゾーン,26142.85714285714,1,1,1,22.2
1324,HAMLET ハムレット,2019-10-11,2019-07-02,101,セクシーゾーン,26142.85714285714,1,1,1,22.2
1325,HAMLET ハムレット,2019-10-11,2019-07-03,100,セクシーゾーン,26142.85714285714,1,1,1,22.2
1326,HAMLET ハムレット,2019-10-11,2019-07-04,99,セクシーゾーン,25500.0,1,1,1,22.2
1327,HAMLET ハムレット,2019-10-11,2019-07-05,98,セクシーゾーン,25500.0,1,1,1,22.2
1328,HAMLET ハムレット,2019-10-11,2019-07-06,97,セクシーゾーン,25500.0,1,1,1,22.2
1329,HAMLET ハムレット,2019-10-11,2019-07-07,96,セクシーゾーン,25500.0,1,1,1,22.2
1330,HAMLET ハムレット,2019-10-11,2019-07-08,95,セクシーゾーン,25500.0,1,1,1,22.2
1331,HAMLET ハムレット,2019-10-11,2019-07-10,93,セクシーゾーン,24000.0,1,1,1,22.2
1332,HAMLET ハムレット,2019-10-11,2019-07-11,92,セクシーゾーン,23857.14285714286,1,1,1,22.2
1333,HAMLET ハムレット,2019-10-11,2019-07-12,91,セクシーゾーン,24625.0,1,1,1,22.2
1334,HAMLET ハムレット,2019-10-11,2019-07-13,90,セクシーゾーン,23925.925925925927,1,1,1,22.2
1335,HAMLET ハムレット,2019-10-11,2019-07-14,89,セクシーゾーン,23925.925925925927,1,1,1,22.2
1336,HAMLET ハムレット,2019-10-11,2019-07-15,88,セクシーゾーン,25041.666666666668,1,1,1,22.2
1337,HAMLET ハムレット,2019-10-11,2019-07-16,87,セクシーゾーン,25041.666666666668,1,1,1,22.2
1338,HAMLET ハムレット,2019-10-11,2019-07-17,86,セクシーゾーン,23925.925925925927,1,1,1,22.2
1339,HAMLET ハムレット,2019-10-11,2019-07-18,85,セクシーゾーン,23925.925925925927,1,1,1,22.2
1340,HAMLET ハムレット,2019-10-11,2019-07-19,84,セクシーゾーン,23925.925925925927,1,1,1,22.2
1341,HAMLET ハムレット,2019-10-11,2019-07-20,83,セクシーゾーン,23166.666666666668,1,1,1,22.2
1342,HAMLET ハムレット,2019-10-11,2019-07-21,82,セクシーゾーン,23166.666666666668,1,1,1,22.2
1343,HAMLET ハムレット,2019-10-11,2019-07-22,81,セクシーゾーン,22541.666666666668,1,1,1,22.2
1344,HAMLET ハムレット,2019-10-11,2019-07-23,80,セクシーゾーン,22541.666666666668,1,1,1,22.2
1345,HAMLET ハムレット,2019-10-11,2019-07-24,79,セクシーゾーン,22541.666666666668,1,1,1,22.2
1346,HAMLET ハムレット,2019-10-11,2019-07-25,78,セクシーゾーン,22541.666666666668,1,1,1,22.2
1347,HAMLET ハムレット,2019-10-12,2019-06-07,127,セクシーゾーン,48500.0,1,0,0,22.2
1348,HAMLET ハムレット,2019-10-12,2019-06-14,120,セクシーゾーン,24500.0,1,1,1,22.2
1349,HAMLET ハムレット,2019-10-12,2019-06-15,119,セクシーゾーン,48437.5,1,1,1,22.2
1350,HAMLET ハムレット,2019-10-12,2019-06-16,118,セクシーゾーン,42916.666666666664,1,1,1,22.2
1351,HAMLET ハムレット,2019-10-12,2019-06-17,117,セクシーゾーン,43383.333333333336,1,1,1,22.2
1352,HAMLET ハムレット,2019-10-12,2019-06-18,116,セクシーゾーン,43383.333333333336,1,1,1,22.2
1353,HAMLET ハムレット,2019-10-12,2019-06-19,115,セクシーゾーン,43383.333333333336,1,1,1,22.2
1354,HAMLET ハムレット,2019-10-12,2019-06-20,114,セクシーゾーン,40320.833333333336,1,1,1,22.2
1355,HAMLET ハムレット,2019-10-12,2019-06-21,113,セクシーゾーン,39770.833333333336,1,1,1,22.2
1356,HAMLET ハムレット,2019-10-12,2019-06-22,112,セクシーゾーン,39770.833333333336,1,1,1,22.2
1357,HAMLET ハムレット,2019-10-12,2019-06-23,111,セクシーゾーン,37462.96296296296,1,1,1,22.2
1358,HAMLET ハムレット,2019-10-12,2019-06-24,110,セクシーゾーン,37145.833333333336,1,1,1,22.2
1359,HAMLET ハムレット,2019-10-12,2019-06-25,109,セクシーゾーン,33374.07407407407,1,1,1,22.2
1360,HAMLET ハムレット,2019-10-12,2019-06-26,108,セクシーゾーン,35202.083333333336,1,1,1,22.2
1361,HAMLET ハムレット,2019-10-12,2019-06-27,107,セクシーゾーン,36659.52380952381,1,1,1,22.2
1362,HAMLET ハムレット,2019-10-12,2019-06-28,106,セクシーゾーン,36488.09523809524,1,1,1,22.2
1363,HAMLET ハムレット,2019-10-12,2019-06-29,105,セクシーゾーン,35773.80952380953,1,1,1,22.2
1364,HAMLET ハムレット,2019-10-12,2019-07-01,103,セクシーゾーン,37488.09523809524,1,1,1,22.2
1365,HAMLET ハムレット,2019-10-12,2019-07-02,102,セクシーゾーン,35083.333333333336,1,1,1,22.2
1366,HAMLET ハムレット,2019-10-12,2019-07-03,101,セクシーゾーン,37488.09523809524,1,1,1,22.2
1367,HAMLET ハムレット,2019-10-12,2019-07-04,100,セクシーゾーン,37488.09523809524,1,1,1,22.2
1368,HAMLET ハムレット,2019-10-12,2019-07-05,99,セクシーゾーン,37488.09523809524,1,1,1,22.2
1369,HAMLET ハムレット,2019-10-12,2019-07-06,98,セクシーゾーン,40458.333333333336,1,1,1,22.2
1370,HAMLET ハムレット,2019-10-12,2019-07-07,97,セクシーゾーン,40458.333333333336,1,1,1,22.2
1371,HAMLET ハムレット,2019-10-12,2019-07-08,96,セクシーゾーン,40458.333333333336,1,1,1,22.2
1372,HAMLET ハムレット,2019-10-12,2019-07-10,94,セクシーゾーン,40125.0,1,1,1,22.2
1373,HAMLET ハムレット,2019-10-12,2019-07-11,93,セクシーゾーン,37107.142857142855,1,1,1,22.2
1374,HAMLET ハムレット,2019-10-12,2019-07-12,92,セクシーゾーン,36892.857142857145,1,1,1,22.2
1375,HAMLET ハムレット,2019-10-12,2019-07-13,91,セクシーゾーン,36892.857142857145,1,1,1,22.2
1376,HAMLET ハムレット,2019-10-12,2019-07-14,90,セクシーゾーン,36892.857142857145,1,1,1,22.2
1377,HAMLET ハムレット,2019-10-12,2019-07-15,89,セクシーゾーン,36892.857142857145,1,1,1,22.2
1378,HAMLET ハムレット,2019-10-12,2019-07-16,88,セクシーゾーン,36892.857142857145,1,1,1,22.2
1379,HAMLET ハムレット,2019-10-12,2019-07-17,87,セクシーゾーン,36892.857142857145,1,1,1,22.2
1380,HAMLET ハムレット,2019-10-12,2019-07-18,86,セクシーゾーン,36656.25,1,1,1,22.2
1381,HAMLET ハムレット,2019-10-12,2019-07-19,85,セクシーゾーン,33694.444444444445,1,1,1,22.2
1382,HAMLET ハムレット,2019-10-12,2019-07-20,84,セクシーゾーン,33694.444444444445,1,1,1,22.2
1383,HAMLET ハムレット,2019-10-12,2019-07-21,83,セクシーゾーン,33583.333333333336,1,1,1,22.2
1384,HAMLET ハムレット,2019-10-12,2019-07-22,82,セクシーゾーン,33583.333333333336,1,1,1,22.2
1385,HAMLET ハムレット,2019-10-12,2019-07-23,81,セクシーゾーン,32781.25,1,1,1,22.2
1386,HAMLET ハムレット,2019-10-12,2019-07-24,80,セクシーゾーン,33583.333333333336,1,1,1,22.2
1387,HAMLET ハムレット,2019-10-12,2019-07-25,79,セクシーゾーン,33305.555555555555,1,1,1,22.2
1388,HAMLET ハムレット,2019-10-13,2019-06-07,128,セクシーゾーン,41666.333333333336,1,0,0,22.2
1389,HAMLET ハムレット,2019-10-13,2019-06-17,118,セクシーゾーン,39000.0,1,1,1,22.2
1390,HAMLET ハムレット,2019-10-13,2019-06-18,117,セクシーゾーン,39500.0,1,1,1,22.2
1391,HAMLET ハムレット,2019-10-13,2019-06-19,116,セクシーゾーン,39750.0,1,1,1,22.2
1392,HAMLET ハムレット,2019-10-13,2019-06-20,115,セクシーゾーン,39000.0,1,1,1,22.2
1393,HAMLET ハムレット,2019-10-13,2019-06-21,114,セクシーゾーン,39500.0,1,1,1,22.2
1394,HAMLET ハムレット,2019-10-13,2019-06-22,113,セクシーゾーン,39500.0,1,1,1,22.2
1395,HAMLET ハムレット,2019-10-13,2019-06-23,112,セクシーゾーン,39000.0,1,1,1,22.2
1396,HAMLET ハムレット,2019-10-13,2019-06-25,110,セクシーゾーン,39500.0,1,1,1,22.2
1397,HAMLET ハムレット,2019-10-13,2019-06-26,109,セクシーゾーン,39500.0,1,1,1,22.2
1398,HAMLET ハムレット,2019-10-13,2019-06-27,108,セクシーゾーン,39666.666666666664,1,1,1,22.2
1399,HAMLET ハムレット,2019-10-13,2019-06-28,107,セクシーゾーン,39700.0,1,1,1,22.2
1400,HAMLET ハムレット,2019-10-13,2019-06-29,106,セクシーゾーン,32125.0,1,1,1,22.2
1401,HAMLET ハムレット,2019-10-13,2019-07-01,104,セクシーゾーン,32125.0,1,1,1,22.2
1402,HAMLET ハムレット,2019-10-13,2019-07-02,103,セクシーゾーン,27625.0,1,1,1,22.2
1403,HAMLET ハムレット,2019-10-13,2019-07-03,102,セクシーゾーン,30500.0,1,1,1,22.2
1404,HAMLET ハムレット,2019-10-13,2019-07-04,101,セクシーゾーン,33285.71428571428,1,1,1,22.2
1405,HAMLET ハムレット,2019-10-13,2019-07-05,100,セクシーゾーン,33285.71428571428,1,1,1,22.2
1406,HAMLET ハムレット,2019-10-13,2019-07-06,99,セクシーゾーン,33285.71428571428,1,1,1,22.2
1407,HAMLET ハムレット,2019-10-13,2019-07-07,98,セクシーゾーン,33285.71428571428,1,1,1,22.2
1408,HAMLET ハムレット,2019-10-13,2019-07-08,97,セクシーゾーン,33285.71428571428,1,1,1,22.2
1409,HAMLET ハムレット,2019-10-13,2019-07-10,95,セクシーゾーン,33285.71428571428,1,1,1,22.2
1410,HAMLET ハムレット,2019-10-13,2019-07-11,94,セクシーゾーン,33285.71428571428,1,1,1,22.2
1411,HAMLET ハムレット,2019-10-13,2019-07-12,93,セクシーゾーン,32166.666666666668,1,1,1,22.2
1412,HAMLET ハムレット,2019-10-13,2019-07-13,92,セクシーゾーン,30100.0,1,1,1,22.2
1413,HAMLET ハムレット,2019-10-13,2019-07-14,91,セクシーゾーン,30500.0,1,1,1,22.2
1414,HAMLET ハムレット,2019-10-13,2019-07-15,90,セクシーゾーン,32166.666666666668,1,1,1,22.2
1415,HAMLET ハムレット,2019-10-13,2019-07-16,89,セクシーゾーン,32166.666666666668,1,1,1,22.2
1416,HAMLET ハムレット,2019-10-13,2019-07-17,88,セクシーゾーン,33000.0,1,1,1,22.2
1417,HAMLET ハムレット,2019-10-13,2019-07-18,87,セクシーゾーン,29700.0,1,1,1,22.2
1418,HAMLET ハムレット,2019-10-13,2019-07-19,86,セクシーゾーン,31416.666666666668,1,1,1,22.2
1419,HAMLET ハムレット,2019-10-13,2019-07-20,85,セクシーゾーン,31416.666666666668,1,1,1,22.2
1420,HAMLET ハムレット,2019-10-13,2019-07-21,84,セクシーゾーン,29700.0,1,1,1,22.2
1421,HAMLET ハムレット,2019-10-13,2019-07-24,81,セクシーゾーン,26750.0,1,1,1,22.2
1422,HAMLET ハムレット,2019-10-13,2019-07-25,80,セクシーゾーン,27500.0,1,1,1,22.2
1423,HAMLET ハムレット,2019-10-14,2019-06-29,107,セクシーゾーン,30000.0,1,1,1,22.2
1424,HAMLET ハムレット,2019-10-14,2019-07-01,105,セクシーゾーン,31000.0,1,1,1,22.2
1425,HAMLET ハムレット,2019-10-14,2019-07-12,94,セクシーゾーン,32500.0,1,1,1,22.2
1426,HAMLET ハムレット,2019-10-14,2019-07-16,90,セクシーゾーン,41000.0,1,1,1,22.2
1427,HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-17,2019-05-16,1,ジャニーズJr,167333.33333333334,1,0,0,22.3
